code,datetime,SMA_5
AAPL,2020-01-02,
AAPL,2020-01-03,
AAPL,2020-01-06,
AAPL,2020-01-07,
AAPL,2020-01-08,74.95800018310547
AAPL,2020-01-09,75.42200012207032
AAPL,2020-01-10,76.06699981689454
AAPL,2020-01-13,76.925
AAPL,2020-01-14,77.63949890136719
AAPL,2020-01-15,78.0469985961914
AAPL,2020-01-16,78.32749786376954
AAPL,2020-01-17,78.74749908447265
AAPL,2020-01-21,78.72799987792969
AAPL,2020-01-22,78.97900085449218
AAPL,2020-01-23,79.37350158691406
AAPL,2020-01-24,79.527001953125
AAPL,2020-01-27,79.03800201416016
AAPL,2020-01-28,79.09400177001953
AAPL,2020-01-29,79.4260009765625
AAPL,2020-01-30,79.65800018310547
AAPL,2020-01-31,79.21800079345704
AAPL,2020-02-03,79.20350036621093
AAPL,2020-02-04,79.26150054931641
AAPL,2020-02-05,79.11700134277343
AAPL,2020-02-06,79.18400115966797
AAPL,2020-02-07,79.71000061035156
AAPL,2020-02-10,80.35449981689453
AAPL,2020-02-11,80.39249877929687
AAPL,2020-02-12,80.67999877929688
AAPL,2020-02-13,80.66299896240234
AAPL,2020-02-14,80.90899963378907
AAPL,2020-02-18,80.78150024414063
AAPL,2020-02-19,80.98200073242188
AAPL,2020-02-20,80.63699951171876
AAPL,2020-02-21,80.0459991455078
AAPL,2020-02-24,78.7074981689453
AAPL,2020-02-25,77.1614974975586
AAPL,2020-02-26,75.61299743652344
AAPL,2020-02-27,73.2739974975586
AAPL,2020-02-28,71.28949737548828
AAPL,2020-03-02,71.32099761962891
AAPL,2020-03-03,71.38299865722657
AAPL,2020-03-04,71.88749847412109
AAPL,2020-03-05,72.85749969482421
AAPL,2020-03-06,73.64100036621093
AAPL,2020-03-09,72.00900115966797
AAPL,2020-03-10,71.81000061035157
AAPL,2020-03-11,70.44450073242187
AAPL,2020-03-12,68.2099998474121
AAPL,2020-03-13,67.65699996948243
AAPL,2020-03-16,66.45899963378906
AAPL,2020-03-17,64.8349998474121
AAPL,2020-03-18,63.39700012207031
AAPL,2020-03-19,63.224500274658205
AAPL,2020-03-20,60.78800048828125
AAPL,2020-03-23,59.895999908447266
AAPL,2020-03-24,59.59700012207031
AAPL,2020-03-25,59.5395004272461
AAPL,2020-03-26,60.22250061035156
AAPL,2020-03-27,61.147500610351564
AAPL,2020-03-30,62.669500732421874
AAPL,2020-03-31,63.04000015258789
AAPL,2020-04-01,62.80950012207031
AAPL,2020-04-02,62.13399963378906
AAPL,2020-04-03,61.81749954223633
AAPL,2020-04-06,62.2004997253418
AAPL,2020-04-07,62.45749969482422
AAPL,2020-04-08,63.71549987792969
AAPL,2020-04-09,64.86849975585938
AAPL,2020-04-13,66.4604995727539
AAPL,2020-04-14,67.68949890136719
AAPL,2020-04-15,68.93949890136719
AAPL,2020-04-16,69.97049865722656
AAPL,2020-04-17,70.71099853515625
AAPL,2020-04-20,70.8949981689453
AAPL,2020-04-21,69.96099853515625
AAPL,2020-04-22,69.54449920654297
AAPL,2020-04-23,68.9614990234375
AAPL,2020-04-24,68.96999969482422
AAPL,2020-04-27,69.28200073242188
AAPL,2020-04-28,69.79250030517578
AAPL,2020-04-29,70.3740005493164
AAPL,2020-04-30,71.3125
AAPL,2020-05-01,71.61750030517578
AAPL,2020-05-04,72.11699981689453
AAPL,2020-05-05,73.06600036621094
AAPL,2020-05-06,73.71100006103515
AAPL,2020-05-07,74.20800018310547
AAPL,2020-05-08,75.26100006103516
AAPL,2020-05-11,76.35350036621094
AAPL,2020-05-12,77.04600067138672
AAPL,2020-05-13,77.39700012207031
AAPL,2020-05-14,77.68700103759765
AAPL,2020-05-15,77.56600036621094
AAPL,2020-05-18,77.5634994506836
AAPL,2020-05-19,77.65
AAPL,2020-05-20,78.22900085449218
AAPL,2020-05-21,78.59450073242188
AAPL,2020-05-22,79.15350189208985
AAPL,2020-05-26,79.24200286865235
AAPL,2020-05-27,79.4905014038086
AAPL,2020-05-28,79.44150085449219
AAPL,2020-05-29,79.49600067138672
AAPL,2020-06-01,79.64400024414063
AAPL,2020-06-02,79.97449951171875
AAPL,2020-06-03,80.325
AAPL,2020-06-04,80.52850036621093
AAPL,2020-06-05,81.20650024414063
AAPL,2020-06-08,81.78699951171875
AAPL,2020-06-09,82.81949920654297
AAPL,2020-06-10,84.20549926757812
AAPL,2020-06-11,84.8844985961914
AAPL,2020-06-12,85.24949798583984
AAPL,2020-06-15,85.72599792480469
AAPL,2020-06-16,86.13049774169922
AAPL,2020-06-17,86.06799774169922
AAPL,2020-06-18,86.8594985961914
AAPL,2020-06-19,87.40549926757812
AAPL,2020-06-22,88.19949951171876
AAPL,2020-06-23,88.92200012207032
AAPL,2020-06-24,89.34550018310547
AAPL,2020-06-25,90.0009994506836
AAPL,2020-06-26,90.19649963378906
AAPL,2020-06-29,90.34199981689453
AAPL,2020-06-30,90.25549926757813
AAPL,2020-07-01,90.45799865722657
AAPL,2020-07-02,90.42149810791015
AAPL,2020-07-06,91.43249816894532
AAPL,2020-07-07,91.97799835205078
AAPL,2020-07-08,92.80649871826172
AAPL,2020-07-09,93.75149993896484
AAPL,2020-07-10,94.73000030517578
AAPL,2020-07-13,95.13300018310547
AAPL,2020-07-14,95.91000061035156
AAPL,2020-07-15,96.38650054931641
AAPL,2020-07-16,96.54049987792969
AAPL,2020-07-17,96.62200012207032
AAPL,2020-07-20,97.19799957275391
AAPL,2020-07-21,97.1864990234375
AAPL,2020-07-22,97.09599914550782
AAPL,2020-07-23,96.36049957275391
AAPL,2020-07-24,95.61799926757813
AAPL,2020-07-27,94.90849914550782
AAPL,2020-07-28,94.15899963378907
AAPL,2020-07-29,93.7125
AAPL,2020-07-30,94.38150024414061
AAPL,2020-07-31,97.11050109863281
AAPL,2020-08-03,99.93600158691406
AAPL,2020-08-04,103.21850128173828
AAPL,2020-08-05,106.2230010986328
AAPL,2020-08-06,109.76549987792968
AAPL,2020-08-07,110.73600006103516
AAPL,2020-08-10,111.49400024414062
AAPL,2020-08-11,111.43600006103516
AAPL,2020-08-12,112.02550048828125
AAPL,2020-08-13,112.24700164794922
AAPL,2020-08-14,113.00600128173828
AAPL,2020-08-17,113.38200073242187
AAPL,2020-08-18,114.61950073242187
AAPL,2020-08-19,115.15899963378907
AAPL,2020-08-20,115.81199951171875
AAPL,2020-08-21,117.70449981689453
AAPL,2020-08-24,119.95449981689453
AAPL,2020-08-25,121.80699920654297
AAPL,2020-08-26,123.96999969482422
AAPL,2020-08-27,125.31699981689454
AAPL,2020-08-28,125.40449981689456
AAPL,2020-08-31,126.04099884033204
AAPL,2020-09-01,127.91199798583985
AAPL,2020-09-02,128.8874969482422
AAPL,2020-09-03,128.06149597167968
AAPL,2020-09-04,127.29199523925782
AAPL,2020-09-08,124.0479965209961
AAPL,2020-09-09,120.67599792480469
AAPL,2020-09-10,117.09399871826172
AAPL,2020-09-11,115.31799926757813
AAPL,2020-09-14,114.1979995727539
AAPL,2020-09-15,114.74199981689453
AAPL,2020-09-16,113.70399932861328
AAPL,2020-09-17,113.0739990234375
AAPL,2020-09-18,112.04199829101563
AAPL,2020-09-21,110.98599853515626
AAPL,2020-09-22,110.23999786376953
AAPL,2020-09-23,109.23799896240234
AAPL,2020-09-24,108.81399993896484
AAPL,2020-09-25,109.9020004272461
AAPL,2020-09-28,110.87799987792968
AAPL,2020-09-29,111.33399963378906
AAPL,2020-09-30,113.0719985961914
AAPL,2020-10-01,114.78599853515625
AAPL,2020-10-02,114.93399810791016
AAPL,2020-10-05,115.24199829101562
AAPL,2020-10-06,115.05599975585938
AAPL,2020-10-07,114.91000061035156
AAPL,2020-10-08,114.54600067138672
AAPL,2020-10-09,115.33600158691407
AAPL,2020-10-12,116.91600189208984
AAPL,2020-10-13,118.50400085449219
AAPL,2020-10-14,119.7260009765625
AAPL,2020-10-15,120.8740005493164
AAPL,2020-10-16,121.28399963378907
AAPL,2020-10-19,119.6
AAPL,2020-10-20,118.88200073242187
AAPL,2020-10-21,118.01800079345703
AAPL,2020-10-22,117.0260009765625
AAPL,2020-10-23,116.2300018310547
AAPL,2020-10-26,116.04400177001953
AAPL,2020-10-27,115.86200103759765
AAPL,2020-10-28,114.72799987792969
AAPL,2020-10-29,114.64199981689453
AAPL,2020-10-30,113.40599975585937
AAPL,2020-11-02,112.14999847412109
AAPL,2020-11-03,110.91799926757812
AAPL,2020-11-04,111.66799926757812
AAPL,2020-11-05,112.40999908447266
AAPL,2020-11-06,114.3759994506836
AAPL,2020-11-09,115.88600006103516
AAPL,2020-11-10,116.99199981689453
AAPL,2020-11-11,117.9
AAPL,2020-11-12,117.93600006103516
AAPL,2020-11-13,118.05
AAPL,2020-11-16,118.84600067138672
AAPL,2020-11-17,119.53000030517578
AAPL,2020-11-18,119.23800048828124
AAPL,2020-11-19,119.1240005493164
AAPL,2020-11-20,118.73999938964843
AAPL,2020-11-23,117.44999847412109
AAPL,2020-11-24,116.60599822998047
AAPL,2020-11-25,116.20599822998047
AAPL,2020-11-27,115.7959976196289
AAPL,2020-11-30,116.13799896240235
AAPL,2020-12-01,117.91199951171875
AAPL,2020-12-02,119.49400024414062
AAPL,2020-12-03,120.8760009765625
AAPL,2020-12-04,122.00800170898438
AAPL,2020-12-07,122.94800109863282
AAPL,2020-12-08,123.28000030517578
AAPL,2020-12-09,123.01999969482422
AAPL,2020-12-10,123.07999877929687
AAPL,2020-12-11,123.11199951171875
AAPL,2020-12-14,122.71799926757812
AAPL,2020-12-15,123.41799926757812
AAPL,2020-12-16,124.6239990234375
AAPL,2020-12-17,125.71599884033203
AAPL,2020-12-18,126.56599884033203
AAPL,2020-12-21,127.85599822998047
AAPL,2020-12-22,128.65599975585937
AAPL,2020-12-23,129.28600158691407
AAPL,2020-12-24,129.94000244140625
AAPL,2020-12-28,131.9460021972656
AAPL,2020-12-29,133.2740020751953
AAPL,2020-12-30,133.64200134277343
AAPL,2020-12-31,133.98800048828124
AAPL,2021-01-04,133.4760009765625
AAPL,2021-01-05,132.33999938964843
AAPL,2021-01-06,130.68600006103514
AAPL,2021-01-07,130.1259994506836
AAPL,2021-01-08,129.9979995727539
AAPL,2021-01-11,129.91199798583983
AAPL,2021-01-12,129.46999969482422
AAPL,2021-01-13,130.3279998779297
AAPL,2021-01-14,129.9260009765625
AAPL,2021-01-15,128.94400024414062
AAPL,2021-01-19,128.71400146484376
AAPL,2021-01-20,129.36000061035156
AAPL,2021-01-21,130.55599975585938
AAPL,2021-01-22,132.58800048828124
AAPL,2021-01-25,135.74400024414064
AAPL,2021-01-26,138.81000061035155
AAPL,2021-01-27,140.81600036621094
AAPL,2021-01-28,140.86000061035156
AAPL,2021-01-29,139.43800048828126
AAPL,2021-02-01,137.68200073242187
AAPL,2021-02-02,136.04800109863282
AAPL,2021-02-03,134.42400207519532
AAPL,2021-02-04,134.48400268554687
AAPL,2021-02-05,135.44400024414062
AAPL,2021-02-08,135.9980010986328
AAPL,2021-02-09,136.20199890136718
AAPL,2021-02-10,136.49199829101562
AAPL,2021-02-11,136.03999938964844
AAPL,2021-02-12,135.76199951171876
AAPL,2021-02-16,135.01799926757812
AAPL,2021-02-17,133.98399963378907
AAPL,2021-02-18,132.8480010986328
AAPL,2021-02-19,131.7959991455078
AAPL,2021-02-22,129.9220001220703
AAPL,2021-02-23,128.45599975585938
AAPL,2021-02-24,127.35800018310547
AAPL,2021-02-25,125.61399841308594
AAPL,2021-02-26,123.89199981689453
AAPL,2021-03-01,124.25
AAPL,2021-03-02,124.1020004272461
AAPL,2021-03-03,123.44400024414062
AAPL,2021-03-04,123.27200012207031
AAPL,2021-03-05,123.30399932861329
AAPL,2021-03-08,121.01799926757812
AAPL,2021-03-09,120.21199798583984
AAPL,2021-03-10,119.7959991455078
AAPL,2021-03-11,120.16199951171875
AAPL,2021-03-12,120.08399963378906
AAPL,2021-03-15,121.60999908447266
AAPL,2021-03-16,122.50599975585938
AAPL,2021-03-17,123.46199951171874
AAPL,2021-03-18,123.17599945068359
AAPL,2021-03-19,122.96799926757812
AAPL,2021-03-22,122.8479995727539
AAPL,2021-03-23,122.24199981689453
AAPL,2021-03-24,121.30799865722656
AAPL,2021-03-25,121.31999816894532
AAPL,2021-03-26,121.56399841308594
AAPL,2021-03-29,121.16399841308593
AAPL,2021-03-30,120.63599853515625
AAPL,2021-03-31,121.04799957275391
AAPL,2021-04-01,121.53000030517578
AAPL,2021-04-05,122.46800079345704
AAPL,2021-04-06,123.43200073242187
AAPL,2021-04-07,125.03200073242188
AAPL,2021-04-08,126.6740005493164
AAPL,2021-04-09,128.67400054931642
AAPL,2021-04-12,129.74200134277345
AAPL,2021-04-13,131.38600006103516
AAPL,2021-04-14,132.21199951171874
AAPL,2021-04-15,133.03999938964844
AAPL,2021-04-16,133.27200012207032
AAPL,2021-04-19,133.99199829101562
AAPL,2021-04-20,133.72799987792968
AAPL,2021-04-21,134.02200012207032
AAPL,2021-04-22,133.51000061035157
AAPL,2021-04-23,133.54200134277343
AAPL,2021-04-26,133.51800231933595
AAPL,2021-04-27,133.7740020751953
AAPL,2021-04-28,133.79000244140624
AAPL,2021-04-29,134.0980010986328
AAPL,2021-04-30,133.5260009765625
AAPL,2021-05-03,133.08999938964843
AAPL,2021-05-04,131.78199920654296
AAPL,2021-05-05,130.68600006103514
AAPL,2021-05-06,129.93800201416016
AAPL,2021-05-07,129.68800201416016
AAPL,2021-05-10,128.5500030517578
AAPL,2021-05-11,128.16200408935546
AAPL,2021-05-12,127.09600219726562
AAPL,2021-05-13,126.14200134277344
AAPL,2021-05-14,125.58999938964844
AAPL,2021-05-17,125.4739990234375
AAPL,2021-05-18,125.26199798583984
AAPL,2021-05-19,125.64599914550782
AAPL,2021-05-20,126.11399841308594
AAPL,2021-05-21,125.70999908447266
AAPL,2021-05-24,125.8759994506836
AAPL,2021-05-25,126.28600006103515
AAPL,2021-05-26,126.71799926757812
AAPL,2021-05-27,126.31199951171875
AAPL,2021-05-28,126.1479995727539
AAPL,2021-06-01,125.58399963378906
AAPL,2021-06-02,125.21599884033203
AAPL,2021-06-03,124.55399932861329
AAPL,2021-06-04,124.67599945068359
AAPL,2021-06-07,124.93399963378906
AAPL,2021-06-08,125.42599945068359
AAPL,2021-06-09,125.83999938964844
AAPL,2021-06-10,126.35399932861328
AAPL,2021-06-11,126.64599914550782
AAPL,2021-06-14,127.56199798583984
AAPL,2021-06-15,128.14199829101562
AAPL,2021-06-16,128.7459976196289
AAPL,2021-06-17,129.88199615478516
AAPL,2021-06-18,130.50399780273438
AAPL,2021-06-21,130.8679992675781
AAPL,2021-06-22,131.73599853515626
AAPL,2021-06-23,132.4459991455078
AAPL,2021-06-24,132.77000122070314
AAPL,2021-06-25,133.3
AAPL,2021-06-28,133.7959991455078
AAPL,2021-06-29,134.26600036621093
AAPL,2021-06-30,134.91800231933593
AAPL,2021-07-01,135.69000244140625
AAPL,2021-07-02,137.06000366210938
AAPL,2021-07-06,138.50800476074218
AAPL,2021-07-07,140.156005859375
AAPL,2021-07-08,141.41200561523436
AAPL,2021-07-09,142.9800048828125
AAPL,2021-07-12,143.88800354003905
AAPL,2021-07-13,144.61200256347655
AAPL,2021-07-14,145.5279998779297
AAPL,2021-07-15,146.57599792480468
AAPL,2021-07-16,146.83199768066407
AAPL,2021-07-19,146.4219970703125
AAPL,2021-07-20,146.52399597167968
AAPL,2021-07-21,145.77399597167968
AAPL,2021-07-22,145.43799743652343
AAPL,2021-07-23,145.8719970703125
AAPL,2021-07-26,147.17999877929688
AAPL,2021-07-27,147.3040008544922
AAPL,2021-07-28,147.22000122070312
AAPL,2021-07-29,146.98800048828124
AAPL,2021-07-30,146.4480010986328
AAPL,2021-08-02,145.75400085449218
AAPL,2021-08-03,145.87200012207032
AAPL,2021-08-04,146.26600036621093
AAPL,2021-08-05,146.55
AAPL,2021-08-06,146.6059997558594
AAPL,2021-08-09,146.71999816894532
AAPL,2021-08-10,146.3679992675781
AAPL,2021-08-11,146.15
AAPL,2021-08-12,146.51600036621093
AAPL,2021-08-13,147.10800170898438
AAPL,2021-08-16,148.11400146484374
AAPL,2021-08-17,149.03200073242186
AAPL,2021-08-18,149.1320007324219
AAPL,2021-08-19,148.69400024414062
AAPL,2021-08-20,148.51199951171876
AAPL,2021-08-23,148.2300018310547
AAPL,2021-08-24,148.11600036621093
AAPL,2021-08-25,148.51600036621093
AAPL,2021-08-26,148.68399963378906
AAPL,2021-08-27,148.76600036621093
AAPL,2021-08-30,149.447998046875
AAPL,2021-08-31,149.88999938964844
AAPL,2021-09-01,150.71999816894532
AAPL,2021-09-02,151.94199829101564
AAPL,2021-09-03,153.08199768066407
AAPL,2021-09-07,153.7959991455078
AAPL,2021-09-08,154.45199890136718
AAPL,2021-09-09,154.76400146484374
AAPL,2021-09-10,153.8280029296875
AAPL,2021-09-13,152.8780029296875
AAPL,2021-09-14,151.16400146484375
AAPL,2021-09-15,149.9480010986328
AAPL,2021-09-16,148.89199829101562
AAPL,2021-09-17,148.30999755859375
AAPL,2021-09-20,146.98799743652344
AAPL,2021-09-21,146.04999694824218
AAPL,2021-09-22,145.41399841308595
AAPL,2021-09-23,145.02200012207032
AAPL,2021-09-24,145.19400024414062
AAPL,2021-09-27,145.67999877929688
AAPL,2021-09-28,145.3760009765625
AAPL,2021-09-29,144.77200012207032
AAPL,2021-09-30,143.70599975585938
AAPL,2021-10-01,142.85199890136718
AAPL,2021-10-04,141.6059997558594
AAPL,2021-10-05,141.4459991455078
AAPL,2021-10-06,141.27999877929688
AAPL,2021-10-07,141.63799743652345
AAPL,2021-10-08,141.68799743652343
AAPL,2021-10-11,142.4219970703125
AAPL,2021-10-12,142.5019958496094
AAPL,2021-10-13,142.28399658203125
AAPL,2021-10-14,142.37799682617188
AAPL,2021-10-15,142.76599731445313
AAPL,2021-10-18,143.51399841308594
AAPL,2021-10-19,144.96399841308593
AAPL,2021-10-20,146.63399658203124
AAPL,2021-10-21,147.7779968261719
AAPL,2021-10-22,148.547998046875
AAPL,2021-10-25,148.96599731445312
AAPL,2021-10-26,149.0779998779297
AAPL,2021-10-27,148.99600219726562
AAPL,2021-10-28,149.61400451660157
AAPL,2021-10-29,149.83600463867188
AAPL,2021-11-01,149.90000610351564
AAPL,2021-11-02,150.04000549316407
AAPL,2021-11-03,150.56800537109376
AAPL,2021-11-04,150.24600524902343
AAPL,2021-11-05,150.54200439453126
AAPL,2021-11-08,150.83800354003907
AAPL,2021-11-09,150.99600219726562
AAPL,2021-11-10,150.28200073242186
AAPL,2021-11-11,149.66399841308595
AAPL,2021-11-12,149.40599975585937
AAPL,2021-11-15,149.31799926757813
AAPL,2021-11-16,149.3559997558594
AAPL,2021-11-17,150.47000122070312
AAPL,2021-11-18,152.47000122070312
AAPL,2021-11-19,154.58200073242188
AAPL,2021-11-22,156.78600158691407
AAPL,2021-11-23,158.86800231933594
AAPL,2021-11-24,160.55800170898436
AAPL,2021-11-26,160.34600219726562
AAPL,2021-11-29,160.28400268554688
AAPL,2021-11-30,161.14000244140624
AAPL,2021-12-01,161.81200256347657
AAPL,2021-12-02,162.1760009765625
AAPL,2021-12-03,163.18200073242187
AAPL,2021-12-06,164.1980010986328
AAPL,2021-12-07,165.3739990234375
AAPL,2021-12-08,167.43599853515624
AAPL,2021-12-09,169.59599914550782
AAPL,2021-12-10,173.1179992675781
AAPL,2021-12-13,175.20199890136718
AAPL,2021-12-14,175.83200073242188
AAPL,2021-12-15,176.6760009765625
AAPL,2021-12-16,176.21600036621095
AAPL,2021-12-17,174.5540008544922
AAPL,2021-12-20,173.3559997558594
AAPL,2021-12-21,173.08800048828124
AAPL,2021-12-22,172.3559997558594
AAPL,2021-12-23,173.16000061035157
AAPL,2021-12-27,174.9980010986328
AAPL,2021-12-28,176.90599975585937
AAPL,2021-12-29,178.18399963378906
AAPL,2021-12-30,178.6959991455078
AAPL,2021-12-31,178.9540008544922
AAPL,2022-01-03,179.28999938964844
AAPL,2022-01-04,179.37200012207032
AAPL,2022-01-05,178.47999877929686
AAPL,2022-01-06,177.23999938964843
AAPL,2022-01-07,176.15999755859374
AAPL,2022-01-10,174.1959991455078
AAPL,2022-01-11,173.27200012207032
AAPL,2022-01-12,173.3940002441406
AAPL,2022-01-13,173.43200073242187
AAPL,2022-01-14,173.61200256347655
AAPL,2022-01-18,173.13400268554688
AAPL,2022-01-19,171.36400146484374
AAPL,2022-01-20,169.16000061035157
AAPL,2022-01-21,167.2040008544922
AAPL,2022-01-24,164.91399841308595
AAPL,2022-01-25,162.90999755859374
AAPL,2022-01-26,161.60199890136718
AAPL,2022-01-27,160.54400024414062
AAPL,2022-01-28,162.12799987792968
AAPL,2022-01-31,164.76000061035157
AAPL,2022-02-01,167.7260009765625
AAPL,2022-02-02,170.95599975585938
AAPL,2022-02-03,173.69199829101564
AAPL,2022-02-04,174.10399780273437
AAPL,2022-02-07,173.47999877929686
AAPL,2022-02-08,173.5239990234375
AAPL,2022-02-09,173.61199951171875
AAPL,2022-02-10,173.45599975585938
